"","dataset","cali_window_size","proj_window_size","disease","days_since_data","reliability","sharpness","bias","bias_score","rmse","sum_rmse"
"161","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",31,1.39356370351953e-09,0,0.0275000000000001,-0.110202,119.33219473386,63633.7111316129
"162","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",32,2.07499945344507e-10,0,-0.1241,-0.110202,151.919950631904,63633.7111316129
"163","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",33,8.31475915727106e-12,0,-0.2042,-0.110202,193.399305583035,63633.7111316129
"164","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",34,7.31865102587068e-16,0,-0.0849,-0.110202,246.2929558473,63633.7111316129
"165","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",35,2.77392142591674e-16,0,-0.2981,-0.110202,315.332863970757,63633.7111316129
"166","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",36,5.83490610576838e-23,0,-0.1581,-0.110202,404.244362112819,63633.7111316129
"167","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",37,1.35953085658467e-31,0,0.0839000000000001,-0.110202,518.50596418942,63633.7111316129
"168","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",38,5.85416922228819e-39,0,0.0928,-0.110202,665.749625910522,63633.7111316129
"169","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",39,1.70097427189559e-44,0,-0.119,-0.110202,855.347490438827,63633.7111316129
"170","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",40,4.59990145493144e-54,0,-0.1613,-0.110202,1102.6236564667,63633.7111316129
"171","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",41,2.56561491040768e-69,0,-0.099,-0.110202,1419.75360369326,63633.7111316129
"172","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",42,2.49702240278713e-88,0,-0.00649999999999995,-0.110202,1832.15555131108,63633.7111316129
"173","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",43,2.92268059272268e-106,0,-0.1247,-0.110202,2370.70259887233,63633.7111316129
"174","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",44,5.53517022941334e-133,0,-0.1137,-0.110202,3061.2017050335,63633.7111316129
"175","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",45,1.01992782029431e-172,0,0.1338,-0.110202,3948.67272246004,63633.7111316129
"176","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",46,8.11727904888575e-211,0,-0.0391,-0.110202,5121.71789976762,63633.7111316129
"177","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",47,9.5540747719662e-258,0,-0.1543,-0.110202,6634.90012870578,63633.7111316129
"178","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",48,0,0,0.0415000000000001,-0.110202,8600.13806088018,63633.7111316129
"179","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",49,0,0,-0.0626,-0.110202,11138.5438581531,63633.7111316129
"180","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",50,0,0,0.0611999999999999,-0.110202,14461.8278596241,63633.7111316129
"181","4d63d73990c35f7df54ae0780957041b",40,10,"ebola",1,0.306205142904458,0,0.6773,0.3025,1.63398286404723,1341.86160730557
"182","4d63d73990c35f7df54ae0780957041b",40,10,"ebola",2,0.867167188407232,0,-0.5066,0.3025,1.39620915338641,1341.86160730557
"183","4d63d73990c35f7df54ae0780957041b",40,10,"ebola",3,0.265537288987028,0,0.7115,0.3025,1.80731845561318,1341.86160730557
"184","4d63d73990c35f7df54ae0780957041b",40,10,"ebola",4,0.837062928061898,0,-0.4333,0.3025,1.42323574997258,1341.86160730557
"185","4d63d73990c35f7df54ae0780957041b",40,10,"ebola",5,0.808419973357958,0,-0.3822,0.3025,1.48064175275453,1341.86160730557
"186","4d63d73990c35f7df54ae0780957041b",40,10,"ebola",6,0.202280486032971,0,0.7462,0.3025,2.18382691621841,1341.86160730557
"187","4d63d73990c35f7df54ae0780957041b",40,10,"ebola",7,0.486105761363908,0,0.2231,0.3025,1.76915233939873,1341.86160730557
"188","4d63d73990c35f7df54ae0780957041b",40,10,"ebola",8,0.437397526547571,0.5,0.2747,0.3025,1.98307841499019,1341.86160730557
"189","4d63d73990c35f7df54ae0780957041b",40,10,"ebola",9,0.395685321062194,0.5,0.3033,0.3025,2.21474603510199,1341.86160730557
"190","4d63d73990c35f7df54ae0780957041b",40,10,"ebola",10,0.109109861573882,0.5,0.7869,0.3025,3.09648187464419,1341.86160730557
"191","4d63d73990c35f7df54ae0780957041b",40,10,"ebola",11,0.307614610094745,0.5,0.3608,0.3025,2.77344551055181,1341.86160730557
"192","4d63d73990c35f7df54ae0780957041b",40,10,"ebola",12,0.261550049433918,0.5,0.372,0.3025,3.20282687637031,1341.86160730557
