"","dataset","cali_window_size","proj_window_size","disease","days_since_data","reliability","sharpness","bias","bias_score","rmse","sum_rmse"
"68","6d0729eaa1fcf0b969478759c2022c4c",10,10,"ebola",68,NA,NA,0.505235873509591,0.468152993740639,NA,188197687.308092
"69","6d0729eaa1fcf0b969478759c2022c4c",10,10,"ebola",69,NA,NA,0.484558594156182,0.468152993740639,NA,188197687.308092
"70","6d0729eaa1fcf0b969478759c2022c4c",10,10,"ebola",70,NA,NA,0.478864419162927,0.468152993740639,NA,188197687.308092
"71","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",1,0.71663755184131,0,-0.0859,0.518216666666667,1.07944430148109,1109473.67267036
"72","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",2,0.30416042589791,0,0.6709,0.518216666666667,1.66895176682851,1109473.67267036
"73","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",3,0.254666610253862,0,0.7088,0.518216666666667,1.88478115440494,1109473.67267036
"74","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",4,0.543670007271078,0,0.1776,0.518216666666667,1.51036419449085,1109473.67267036
"75","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",5,0.473150201397842,0,0.2461,0.518216666666667,1.7931536465122,1109473.67267036
"76","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",6,0.135633348611426,0.5,0.7884,0.518216666666667,2.71451653153927,1109473.67267036
"77","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",7,0.613237533294125,0.5,-0.0878,0.518216666666667,2.10494655514101,1109473.67267036
"78","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",8,0.276593133985435,0.5,0.4275,0.518216666666667,2.87676902096779,1109473.67267036
"79","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",9,0.444599350866971,0.5,0.0682,0.518216666666667,3.03046201098116,1109473.67267036
"80","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",10,0.356323126240508,0,0.1437,0.518216666666667,3.62859476932876,1109473.67267036
"81","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",11,0.485877854860348,0.333333333333333,-0.1066,0.518216666666667,4.08942538750862,1109473.67267036
"82","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",12,0.0137777542276259,0.333333333333333,0.8681,0.518216666666667,6.45924918237406,1109473.67267036
"83","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",13,0.00716462182481541,0.333333333333333,0.8679,0.518216666666667,7.66074408918611,1109473.67267036
"84","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",14,0.0740780720256674,0.25,0.3492,0.518216666666667,8.05712107393205,1109473.67267036
"85","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",15,0.0402977679411147,0.25,0.3913,0.518216666666667,9.83610187015161,1109473.67267036
"86","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",16,0.0185627711595811,0.25,0.426,0.518216666666667,11.9590258800623,1109473.67267036
"87","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",17,0.00703630770008419,0.2,0.4713,0.518216666666667,14.5631315313706,1109473.67267036
"88","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",18,0.00216804993940214,0.2,0.4945,0.518216666666667,17.9229071302621,1109473.67267036
"89","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",19,0.0023990916321923,0.166666666666667,0.3501,0.518216666666667,21.4539203876588,1109473.67267036
"90","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",20,8.85600403436929e-07,0.166666666666667,0.9059,0.518216666666667,27.7589841312682,1109473.67267036
"91","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",21,0.00311768621230534,0.142857142857143,0.0936999999999999,0.518216666666667,31.4743943547767,1109473.67267036
"92","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",22,4.59360829862955e-09,0.25,0.9128,0.518216666666667,41.3558097490546,1109473.67267036
"93","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",23,4.14568591540473e-08,0.222222222222222,0.597,0.518216666666667,50.1764396903567,1109473.67267036
"94","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",24,1.02312020214007e-08,0.111111111111111,0.4992,0.518216666666667,61.32804334071,1109473.67267036
"95","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",25,2.1562946350938e-14,0.1,0.9194,0.518216666666667,77.2599288117715,1109473.67267036
"96","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",26,4.88461178046684e-14,0.0909090909090909,0.6465,0.518216666666667,94.4278396448844,1109473.67267036
"97","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",27,2.72342159255924e-18,0.0833333333333334,0.7738,0.518216666666667,117.947938515262,1109473.67267036
"98","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",28,4.04874456262616e-19,0.142857142857143,0.579,0.518216666666667,145.112776832366,1109473.67267036
"99","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",29,3.80665957451816e-26,0.133333333333333,0.7891,0.518216666666667,181.673790074408,1109473.67267036
"100","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",30,7.53887068459614e-26,0.117647058823529,0.462,0.518216666666667,223.785624650021,1109473.67267036
"101","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",31,1.3900823747753e-37,0.111111111111111,0.802,0.518216666666667,280.460362261764,1109473.67267036
